id,host_id,host_response_rate,host_is_superhost,accommodates,bathrooms,bedrooms,beds,price,guests_included,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,neighbourhood_Ballard,neighbourhood_Beacon_Hill,neighbourhood_Capitol_Hill,neighbourhood_Cascade,neighbourhood_Central_Area,neighbourhood_Delridge,neighbourhood_Downtown,neighbourhood_Interbay,neighbourhood_Lake_City,neighbourhood_Magnolia,neighbourhood_Northgate,neighbourhood_Other_neighborhoods,neighbourhood_Queen_Anne,neighbourhood_Rainier_Valley,neighbourhood_Seward_Park,neighbourhood_University_District,neighbourhood_West_Seattle,property_type_Apartment,property_type_Bed_Breakfast,property_type_Condominium,property_type_House,property_type_Loft,property_type_Townhouse,room_type_Entire_home_apt,room_type_Private_room,room_type_Shared_room
9410128,48792894,94.88679817905918,0.0,2,1.0,0.0,1.0,100.0,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6276224,21979289,94.88679817905918,0.0,2,1.0,1.0,1.0,135.0,2,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5252515,5463707,100.0,0.0,5,2.0,2.0,2.0,200.0,1,7,94.0,9.0,7.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
9171373,19289685,100.0,0.0,4,1.0,1.0,2.0,145.0,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8423118,44360796,100.0,0.0,2,1.0,1.0,1.0,96.0,0,4,100.0,9.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6248083,16255476,100.0,1.0,5,2.5,2.0,2.0,498.0,4,12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
7932696,14595660,90.0,0.0,3,1.0,1.0,1.0,110.0,1,17,94.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3215404,16285348,86.0,0.0,2,1.0,1.0,1.0,119.0,2,23,91.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
9522082,11039803,100.0,0.0,4,1.0,1.0,2.0,119.0,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3040278,14860162,90.0,0.0,4,1.0,2.0,2.0,217.0,4,156,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
9939740,15454102,100.0,0.0,4,1.0,0.0,2.0,99.0,2,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1071843,2612779,100.0,1.0,4,1.0,1.0,2.0,95.0,2,135,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4973204,25636571,100.0,1.0,5,1.0,2.0,2.0,165.0,4,27,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
6584984,10534771,100.0,1.0,2,1.0,0.0,1.0,85.0,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
9118240,21819122,94.88679817905918,0.0,2,1.0,1.0,1.0,200.0,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6971260,36552763,94.88679817905918,0.0,2,1.0,0.0,1.0,120.0,1,13,88.0,9.0,9.0,9.0,9.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3738724,1311683,94.88679817905918,0.0,2,1.0,1.0,1.0,240.0,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
945833,5124845,94.88679817905918,0.0,5,2.0,3.0,3.0,275.0,1,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5261239,27233816,100.0,0.0,2,1.0,0.0,1.0,103.0,2,52,81.0,9.0,7.0,10.0,9.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4596493,5222362,100.0,0.0,4,2.0,2.0,2.0,165.0,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4310055,22372103,50.0,0.0,2,1.0,1.0,1.0,120.0,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3720429,19000707,94.88679817905918,0.0,2,1.0,1.0,1.0,200.0,1,7,91.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6956301,36383359,94.88679817905918,0.0,2,1.0,1.0,1.0,120.0,1,5,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6750430,24940969,100.0,0.0,3,1.0,1.0,2.0,200.0,2,14,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8373664,23792018,100.0,0.0,4,1.0,1.0,1.0,115.0,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6783394,1623580,100.0,0.0,3,1.5,1.0,1.0,125.0,2,51,91.0,10.0,10.0,9.0,10.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
9332620,20693394,100.0,0.0,2,1.0,1.0,1.0,75.0,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6727846,21897232,100.0,0.0,2,1.0,0.0,1.0,115.0,1,7,100.0,9.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1321090,2612779,100.0,1.0,4,1.0,1.0,2.0,95.0,2,180,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
10170744,24689607,96.0,0.0,6,1.0,2.0,5.0,259.0,2,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8503720,44772726,100.0,0.0,2,1.0,1.0,1.0,80.0,1,15,90.0,10.0,9.0,9.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6780670,1436798,100.0,0.0,2,1.0,1.0,1.0,130.0,1,6,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
9370738,23792018,100.0,0.0,2,1.0,1.0,1.0,89.0,2,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1060467,5836283,94.88679817905918,0.0,2,1.0,1.0,1.0,130.0,1,62,91.0,9.0,10.0,9.0,9.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
9516743,49310912,94.88679817905918,0.0,4,1.5,2.0,2.0,150.0,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
6240501,28304516,100.0,0.0,2,1.0,1.0,1.0,72.0,1,40,89.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
8150145,26504229,100.0,0.0,6,3.0,3.0,3.0,275.0,6,7,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
8967776,46865668,100.0,0.0,2,1.0,1.0,1.0,80.0,1,9,93.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
10000273,51372899,83.0,0.0,5,2.0,1.0,2.0,175.0,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
9679301,25667310,100.0,0.0,2,1.0,1.0,1.0,75.0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
8690491,15433538,100.0,0.0,2,1.0,0.0,1.0,95.0,1,10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
7678064,36057637,100.0,0.0,6,3.5,3.0,5.0,310.0,6,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
7798575,6218633,100.0,1.0,1,1.0,1.0,1.0,38.0,1,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4988679,21303244,100.0,0.0,4,1.0,2.0,2.0,189.0,1,13,91.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6093756,31477848,67.0,0.0,2,1.0,1.0,1.0,205.0,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
7921289,3401560,100.0,0.0,2,1.0,1.0,1.0,199.0,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
10108451,51875760,100.0,0.0,2,1.0,1.0,1.0,150.0,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8117705,42865055,89.0,0.0,2,1.0,1.0,1.0,67.0,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4324917,1628476,100.0,1.0,2,1.0,1.0,1.0,72.0,1,30,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5061566,26139245,100.0,0.0,2,1.0,0.0,1.0,175.0,1,8,93.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8575663,36057637,100.0,0.0,2,1.0,1.0,1.0,119.0,2,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
8518308,7465403,100.0,0.0,3,1.0,1.0,1.0,97.0,1,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3562617,17937451,94.88679817905918,0.0,2,1.0,2.0,2.0,200.0,1,27,85.0,8.0,8.0,9.0,9.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
7109735,24798041,67.0,0.0,4,2.0,2.0,2.0,190.0,1,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
8501721,44767474,75.0,0.0,1,1.0,1.0,1.0,100.0,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5306727,15611795,80.0,0.0,2,1.0,1.0,1.0,99.0,1,6,93.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
909102,1881431,80.0,0.0,2,1.0,1.0,1.0,99.0,2,90,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8608525,36057637,100.0,0.0,2,1.0,1.0,1.0,119.0,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
170273,804996,100.0,1.0,2,1.0,1.0,1.0,225.0,2,120,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7075913,33915019,100.0,0.0,2,1.0,1.0,1.0,100.0,1,21,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
481220,804996,100.0,1.0,4,1.0,1.0,3.0,195.0,4,164,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6961346,36501296,100.0,0.0,2,1.0,0.0,1.0,85.0,1,22,90.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
9975073,51256001,100.0,0.0,2,1.0,1.0,1.0,105.0,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
6517594,6950390,94.88679817905918,0.0,2,1.5,1.0,1.0,190.0,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
10170577,24689607,96.0,0.0,4,1.0,1.0,3.0,149.0,2,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
7680670,38679095,100.0,0.0,2,1.0,0.0,1.0,119.0,1,10,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5946675,26233645,94.88679817905918,0.0,2,1.0,1.0,1.0,145.0,1,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
7162664,37512848,100.0,1.0,2,1.0,1.0,1.0,220.0,2,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
6901218,26138574,94.88679817905918,0.0,3,1.0,1.0,1.0,99.0,2,8,100.0,9.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4951430,25523081,100.0,0.0,4,1.0,1.0,2.0,125.0,2,13,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
7202016,37686877,100.0,0.0,2,1.0,1.0,1.0,75.0,1,16,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5538663,1100212,100.0,0.0,2,1.0,1.0,1.0,145.0,1,9,93.0,10.0,8.0,9.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
363064,207419,90.0,1.0,3,1.0,0.0,2.0,90.0,1,37,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
7809595,38206131,100.0,1.0,2,1.0,1.0,1.0,76.0,2,28,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
9094836,47418921,100.0,0.0,2,1.0,1.0,1.0,150.0,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3039438,14860162,90.0,0.0,2,1.0,1.0,1.0,93.0,2,15,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
8847979,21505796,100.0,0.0,2,1.0,0.0,1.0,89.0,0,14,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4047399,11654429,94.88679817905918,0.0,2,1.0,1.0,1.0,160.0,2,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
66611,215230,100.0,0.0,1,1.0,1.0,1.0,65.0,1,20,88.0,9.0,8.0,10.0,9.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7279669,627014,94.88679817905918,0.0,1,1.0,1.0,1.0,65.0,2,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9716348,50159028,94.88679817905918,0.0,1,1.0,1.0,1.0,75.0,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9887142,50862682,94.88679817905918,0.0,4,1.0,1.0,2.0,80.0,2,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7007118,14098675,83.0,0.0,4,1.0,1.0,2.0,100.0,4,10,92.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5325809,8012712,90.0,0.0,5,1.5,2.0,3.0,98.0,2,24,95.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6342327,33030139,94.88679817905918,0.0,8,3.0,4.0,5.0,299.0,7,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
555182,2222321,100.0,0.0,6,1.0,3.0,4.0,250.0,6,13,88.0,9.0,10.0,9.0,10.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6729818,35242626,94.88679817905918,0.0,2,1.0,1.0,1.0,175.0,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66540,215230,100.0,0.0,1,1.0,1.0,1.0,65.0,1,14,95.0,9.0,9.0,10.0,10.0,9.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8098383,6725021,100.0,0.0,4,1.0,1.0,2.0,75.0,1,23,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5930473,3352041,100.0,0.0,2,1.0,0.0,1.0,100.0,2,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
47491,215230,100.0,0.0,1,1.0,1.0,1.0,60.0,1,37,94.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
447523,2222321,100.0,0.0,2,1.0,1.0,1.0,48.0,1,93,93.0,9.0,9.0,10.0,9.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3961077,2222321,100.0,0.0,2,1.0,1.0,1.0,48.0,1,18,93.0,9.0,10.0,10.0,10.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
52525,215230,100.0,0.0,1,1.0,1.0,1.0,60.0,1,26,92.0,9.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6811792,26003146,60.0,0.0,5,2.0,2.0,2.0,125.0,1,4,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7619727,18017462,100.0,0.0,6,1.0,3.0,3.0,200.0,5,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
270370,1309213,94.88679817905918,0.0,6,2.0,3.0,3.0,210.0,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7221204,37801519,100.0,0.0,2,1.0,1.0,1.0,85.0,1,11,95.0,9.0,10.0,10.0,10.0,9.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6495424,33953025,100.0,0.0,2,1.5,1.0,1.0,75.0,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2737038,589855,100.0,0.0,2,1.0,0.0,1.0,75.0,1,29,96.0,9.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8147215,14379739,100.0,0.0,5,1.0,2.0,2.0,180.0,5,4,90.0,10.0,8.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6376952,33236866,80.0,1.0,6,1.5,3.0,3.0,240.0,4,8,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10319529,19858764,100.0,0.0,2,1.0,1.0,1.0,49.0,2,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3613516,18207315,100.0,0.0,4,1.0,2.0,2.0,275.0,1,2,90.0,9.0,8.0,10.0,8.0,9.0,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9714078,19858764,100.0,0.0,4,1.0,2.0,3.0,108.0,4,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6239108,32381019,100.0,0.0,3,1.0,1.0,2.0,75.0,2,22,97.0,10.0,10.0,10.0,9.0,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2303981,1704479,94.88679817905918,0.0,8,1.0,3.0,3.0,99.0,1,4,100.0,9.0,10.0,10.0,10.0,9.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5104077,6358721,94.88679817905918,0.0,5,1.0,3.0,3.0,110.0,1,3,87.0,8.0,9.0,9.0,9.0,7.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7434103,13869873,100.0,0.0,2,1.0,1.0,1.0,92.0,1,5,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8233110,31148752,99.0,0.0,4,1.0,2.0,2.0,171.0,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6438099,10283735,100.0,0.0,2,1.0,1.0,1.0,55.0,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7650458,22065793,100.0,0.0,2,1.0,1.0,2.0,70.0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7219541,37795322,100.0,0.0,1,1.0,1.0,1.0,80.0,2,1,80.0,8.0,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4092037,21223810,100.0,0.0,6,2.5,3.0,3.0,250.0,1,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
